Timestamp,Price_SMP,Buy_Rate_kWh,Sell_Rate_kWh,Solar_Gen,Consumption,SoC_kWh,Charge_kW,Discharge_kW,Buy_kW,Sell_kW,Step_Cost,Reoptimized
2012-06-30 00:30:00+00:00,0.019557,0.09357132950000001,0.033064845,0.0,0.78,4.68847552631579,0.0,0.5918965,0.18810349999999998,0.0,0.008800547289301625,1
2012-06-30 01:00:00+00:00,0.0191019,0.09272495265000001,0.0322954115,0.0,0.822,4.3946489263157895,0.0,0.55827054,0.26372945999999997,0.0,0.012227150845455035,1
2012-06-30 01:30:00+00:00,0.0182901,0.09121519935000001,0.030922908499999995,0.0,0.712,4.118391242105263,0.0,0.5248896,0.1871104,0.0,0.008533656218229121,1
2012-06-30 02:00:00+00:00,0.01545495,0.085942500325,0.026129545749999997,0.0,0.532,4.118391242105263,0.0,0.0,0.532,0.0,0.022860705086450002,1
2012-06-30 02:30:00+00:00,0.0112791,0.07817642085000001,0.0190694735,0.0,0.53,4.753646172105263,1.3373788,0.0,1.8673788,0.0,0.072992495477584,1
2012-06-30 03:00:00+00:00,0.0105534,0.07682679290000001,0.017842538999999998,0.0,0.522,5.4661461721052635,1.5,0.0,2.0220000000000002,0.0,0.07767188762190001,1
2012-06-30 03:30:00+00:00,0.01114995,0.077936232825,0.01885112075,0.0,0.52,6.178646172105264,1.5,0.0,2.02,0.0,0.07871559515325001,1
2012-06-30 04:00:00+00:00,0.01064565,0.07699835577500001,0.017998505249999998,0.0,0.524,6.891146172105264,1.5,0.0,2.024,0.0,0.07792233604430002,1
2012-06-30 04:30:00+00:00,0.0095325,0.07492816375000001,0.0161165125,0.0,0.452,7.603646172105265,1.5,0.0,1.952,0.0,0.07312988782000002,1
2012-06-30 05:00:00+00:00,0.0081918,0.1219347833,0.013849803,0.0,0.464,8.0,0.83442912,0.0,1.29842912,0.0,0.07916183668880485,1
2012-06-30 05:30:00+00:00,0.0119925,0.12900317375,0.020275612499999998,0.0,0.476,8.0,0.0,0.0,0.476,0.0,0.0307027553525,1
2012-06-30 06:00:00+00:00,0.01367145,0.132125618075,0.02311419825,0.012,0.424,8.0,0.0,0.0,0.412,0.0,0.02721787732345,1
2012-06-30 06:30:00+00:00,0.01389285,0.132537368975,0.023488517249999997,0.0,0.468,8.0,0.0,0.0,0.468,0.0,0.031013744340149998,1
2012-06-30 07:00:00+00:00,0.0148953,0.13440168554999998,0.0251833505,0.0,0.888,8.0,0.0,0.0,0.888,0.0,0.05967434838419999,1
2012-06-30 07:30:00+00:00,0.0171954,0.1386793199,0.029072109,0.0,1.6,8.0,0.0,0.0,1.6,0.0,0.11094345591999999,1
2012-06-30 08:00:00+00:00,0.018204,0.140555074,0.03077734,0.012,2.256,8.0,0.0,0.0,2.2439999999999998,0.0,0.157702793028,1
